Timestamp,Emisiones_CO2_ton,Fuente_Emision
2023-01-14 21:00:00,0.2,Procesos_Industriales
2023-02-20 23:00:00,1.08,Transporte
2023-05-24 22:00:00,0.66,Transporte
2023-09-02 21:00:00,1.25,Generacion_Electrica
2023-09-22 23:00:00,0.95,Transporte
2023-04-20 17:00:00,0.11,Procesos_Industriales
2023-10-11 23:00:00,1.03,Procesos_Industriales
2023-08-12 22:00:00,1.4,Generacion_Electrica
2023-02-12 08:00:00,0.22,Procesos_Industriales
2023-07-08 21:00:00,0.79,Generacion_Electrica
2023-01-01 05:00:00,0.98,Transporte
2023-06-16 03:00:00,0.37,Transporte
2023-10-07 23:00:00,1.01,Transporte
2023-06-08 00:00:00,0.17,Generacion_Electrica
2023-12-29 16:00:00,1.37,Procesos_Industriales
2023-07-26 20:00:00,1.17,Generacion_Electrica
2023-02-10 14:00:00,1.42,Transporte
2023-04-24 21:00:00,0.69,Generacion_Electrica
2023-01-26 20:00:00,0.15,Procesos_Industriales
2023-11-13 11:00:00,0.58,Generacion_Electrica
2023-09-01 20:00:00,0.82,Transporte
2023-11-01 07:00:00,1.41,Procesos_Industriales
2023-07-08 17:00:00,1.34,Transporte
2023-06-13 07:00:00,0.93,Procesos_Industriales
2023-12-21 13:00:00,1.12,Procesos_Industriales
2023-04-18 14:00:00,1.44,Transporte
2023-03-05 12:00:00,1.29,Transporte
2023-10-29 02:00:00,1.02,Transporte
2023-02-07 04:00:00,0.86,Generacion_Electrica
2023-08-10 19:00:00,0.77,Transporte
2023-05-06 21:00:00,1.16,Procesos_Industriales
2023-03-02 14:00:00,1.23,Generacion_Electrica
2023-01-24 00:00:00,0.4,Generacion_Electrica
2023-01-29 03:00:00,0.76,Generacion_Electrica
2023-11-20 08:00:00,1.18,Generacion_Electrica
2023-07-03 05:00:00,1.05,Generacion_Electrica
2023-05-17 00:00:00,0.93,Generacion_Electrica
2023-07-28 01:00:00,0.55,Transporte
2023-06-26 03:00:00,0.95,Procesos_Industriales
2023-08-09 09:00:00,0.96,Transporte
2023-07-27 12:00:00,0.71,Procesos_Industriales
2023-11-22 14:00:00,1.44,Generacion_Electrica
2023-08-25 02:00:00,1.01,Transporte
2023-11-15 15:00:00,1.29,Transporte
2023-11-04 03:00:00,0.28,Transporte
2023-12-27 22:00:00,1.16,Procesos_Industriales
2023-03-23 11:00:00,0.94,Generacion_Electrica
2023-04-10 20:00:00,0.53,Generacion_Electrica
2023-03-29 02:00:00,0.29,Generacion_Electrica
2023-04-28 15:00:00,0.63,Procesos_Industriales
2023-04-16 09:00:00,0.72,Transporte
2023-11-11 08:00:00,0.3,Procesos_Industriales
2023-06-23 21:00:00,1.04,Generacion_Electrica
2023-10-17 23:00:00,0.53,Procesos_Industriales
2023-04-07 22:00:00,1.23,Procesos_Industriales
2023-01-20 02:00:00,1.01,Procesos_Industriales
2023-04-18 04:00:00,0.53,Generacion_Electrica
2023-09-05 12:00:00,0.6,Transporte
2023-04-16 19:00:00,1.42,Generacion_Electrica
2023-06-23 17:00:00,1.43,Procesos_Industriales
2023-09-11 01:00:00,0.69,Transporte
2023-12-29 22:00:00,1.05,Transporte
2023-07-06 06:00:00,1.47,Generacion_Electrica
2023-11-08 09:00:00,1.49,Generacion_Electrica
2023-06-16 07:00:00,0.2,Transporte
2023-12-22 14:00:00,0.87,Procesos_Industriales
2023-10-11 16:00:00,1.12,Generacion_Electrica
2023-09-15 19:00:00,0.36,Transporte
2023-11-14 00:00:00,1.25,Transporte
2023-09-20 20:00:00,0.76,Procesos_Industriales
2023-07-08 19:00:00,0.8,Transporte
2023-08-02 14:00:00,0.48,Generacion_Electrica
2023-01-19 11:00:00,0.52,Transporte
2023-06-04 08:00:00,0.22,Procesos_Industriales
2023-03-21 04:00:00,1.4,Procesos_Industriales
2023-03-06 20:00:00,0.63,Procesos_Industriales
2023-12-12 09:00:00,0.33,Generacion_Electrica
2023-02-13 12:00:00,0.3,Generacion_Electrica
2023-12-27 19:00:00,0.67,Generacion_Electrica
2023-12-23 01:00:00,0.99,Transporte
2023-01-03 23:00:00,1.19,Procesos_Industriales
2023-02-14 19:00:00,1.39,Procesos_Industriales
2023-07-09 19:00:00,0.99,Procesos_Industriales
2023-08-09 06:00:00,0.69,Generacion_Electrica
2023-07-05 22:00:00,0.69,Procesos_Industriales
2023-06-05 01:00:00,0.9,Transporte
2023-05-10 11:00:00,0.85,Transporte
2023-07-15 22:00:00,1.0,Generacion_Electrica
2023-04-18 07:00:00,0.8,Generacion_Electrica
2023-05-07 22:00:00,0.18,Generacion_Electrica
2023-02-01 04:00:00,0.8,Procesos_Industriales
2023-03-12 19:00:00,0.13,Procesos_Industriales
2023-07-16 11:00:00,0.35,Procesos_Industriales
2023-12-18 22:00:00,0.64,Transporte
2023-04-24 12:00:00,0.87,Transporte
2023-08-10 15:00:00,0.36,Procesos_Industriales
2023-02-04 19:00:00,0.49,Transporte
2023-03-19 02:00:00,0.62,Transporte
2023-07-18 12:00:00,0.38,Generacion_Electrica
2023-05-10 06:00:00,1.5,Procesos_Industriales
2023-06-02 01:00:00,1.23,Transporte
2023-10-09 00:00:00,1.24,Transporte
2023-04-16 13:00:00,0.9,Procesos_Industriales
2023-04-07 02:00:00,1.45,Procesos_Industriales
2023-01-21 13:00:00,1.13,Generacion_Electrica
2023-08-26 12:00:00,0.56,Generacion_Electrica
2023-10-16 21:00:00,0.95,Procesos_Industriales
2023-06-18 08:00:00,0.86,Transporte
2023-03-16 00:00:00,0.91,Generacion_Electrica
2023-03-19 19:00:00,1.24,Procesos_Industriales
2023-04-24 22:00:00,0.81,Generacion_Electrica
2023-05-19 19:00:00,1.12,Transporte
2023-05-24 08:00:00,0.45,Transporte
2023-01-09 17:00:00,1.4,Procesos_Industriales
2023-12-04 18:00:00,0.22,Generacion_Electrica
2023-08-01 20:00:00,1.49,Transporte
2023-04-24 17:00:00,0.99,Transporte
2023-12-05 10:00:00,0.76,Generacion_Electrica
2023-07-18 18:00:00,0.54,Procesos_Industriales
2023-06-25 00:00:00,0.67,Generacion_Electrica
2023-06-06 17:00:00,1.2,Generacion_Electrica
2023-10-17 07:00:00,0.3,Generacion_Electrica
2023-05-10 18:00:00,0.45,Generacion_Electrica
2023-04-23 12:00:00,0.27,Generacion_Electrica
2023-10-06 22:00:00,0.7,Transporte
2023-10-09 15:00:00,0.64,Procesos_Industriales
2023-08-05 00:00:00,1.01,Procesos_Industriales
2023-06-29 00:00:00,1.49,Transporte
2023-12-02 08:00:00,1.35,Procesos_Industriales
2023-06-30 17:00:00,1.33,Procesos_Industriales
2023-05-06 12:00:00,1.0,Generacion_Electrica
2023-04-09 00:00:00,0.48,Procesos_Industriales
2023-07-03 17:00:00,0.64,Generacion_Electrica
2023-10-03 21:00:00,0.45,Procesos_Industriales
2023-04-29 11:00:00,0.29,Transporte
2023-02-06 18:00:00,0.71,Procesos_Industriales
2023-01-21 17:00:00,1.36,Transporte
2023-09-16 22:00:00,1.14,Generacion_Electrica
2023-03-21 09:00:00,1.48,Generacion_Electrica
2023-03-06 04:00:00,0.37,Generacion_Electrica
2023-10-27 13:00:00,0.8,Generacion_Electrica
2023-03-25 06:00:00,1.21,Transporte
2023-02-25 12:00:00,0.74,Procesos_Industriales
2023-05-21 06:00:00,0.6,Generacion_Electrica
2023-10-29 05:00:00,1.24,Generacion_Electrica
2023-08-11 12:00:00,0.7,Generacion_Electrica
2023-11-10 14:00:00,1.38,Transporte
2023-05-24 22:00:00,0.48,Transporte
2023-06-09 00:00:00,1.36,Transporte
2023-08-23 21:00:00,0.49,Procesos_Industriales
2023-02-26 16:00:00,0.51,Procesos_Industriales
2023-09-20 17:00:00,0.69,Generacion_Electrica
2023-09-06 22:00:00,0.82,Transporte
2023-01-24 11:00:00,0.69,Procesos_Industriales
2023-09-20 13:00:00,1.31,Procesos_Industriales
2023-09-14 12:00:00,1.21,Transporte
2023-01-31 13:00:00,0.53,Procesos_Industriales
2023-08-04 14:00:00,0.82,Transporte
2023-05-04 22:00:00,0.7,Transporte
2023-10-07 18:00:00,0.18,Transporte
2023-06-16 02:00:00,1.15,Generacion_Electrica
2023-08-31 21:00:00,0.35,Procesos_Industriales
2023-03-16 09:00:00,1.41,Generacion_Electrica
2023-04-20 17:00:00,0.66,Transporte
2023-10-23 00:00:00,0.97,Procesos_Industriales
2023-03-29 04:00:00,1.25,Procesos_Industriales
2023-11-22 14:00:00,0.35,Generacion_Electrica
2023-11-06 19:00:00,0.86,Generacion_Electrica
2023-02-22 00:00:00,0.43,Procesos_Industriales
2023-12-17 07:00:00,0.81,Generacion_Electrica
2023-06-14 09:00:00,0.91,Generacion_Electrica
2023-03-13 21:00:00,0.34,Transporte
2023-04-23 13:00:00,0.91,Procesos_Industriales
2023-03-06 04:00:00,0.74,Transporte
2023-09-01 10:00:00,0.83,Transporte
2023-07-20 02:00:00,1.37,Procesos_Industriales
2023-01-22 08:00:00,0.78,Procesos_Industriales
2023-10-30 23:00:00,0.77,Transporte
2023-12-07 13:00:00,0.76,Procesos_Industriales
2023-09-11 16:00:00,0.97,Transporte
2023-02-03 10:00:00,0.61,Transporte
2023-08-13 12:00:00,1.22,Generacion_Electrica
2023-11-11 03:00:00,0.5,Transporte
2023-10-22 20:00:00,0.52,Procesos_Industriales
2023-02-07 13:00:00,0.92,Transporte
2023-10-14 12:00:00,0.46,Transporte
2023-06-23 06:00:00,0.23,Procesos_Industriales
2023-03-16 12:00:00,0.39,Procesos_Industriales
2023-07-11 16:00:00,1.38,Generacion_Electrica
2023-03-12 19:00:00,0.11,Procesos_Industriales
2023-10-06 06:00:00,0.29,Transporte
2023-08-28 13:00:00,1.16,Procesos_Industriales
2023-05-05 17:00:00,1.47,Procesos_Industriales
2023-03-08 10:00:00,1.06,Generacion_Electrica
2023-05-24 09:00:00,1.39,Transporte
2023-03-18 14:00:00,1.3,Generacion_Electrica
2023-11-26 12:00:00,0.77,Generacion_Electrica
2023-05-01 22:00:00,0.57,Transporte
2023-11-05 13:00:00,0.99,Procesos_Industriales
2023-10-21 15:00:00,0.85,Transporte
2023-04-08 11:00:00,0.14,Generacion_Electrica
2023-07-08 09:00:00,1.44,Generacion_Electrica
2023-07-25 08:00:00,0.9,Transporte
2023-01-21 19:00:00,1.32,Generacion_Electrica
2023-06-01 03:00:00,1.13,Procesos_Industriales
2023-08-24 05:00:00,0.58,Procesos_Industriales
2023-04-22 17:00:00,1.36,Transporte
2023-07-11 06:00:00,1.21,Transporte
2023-05-25 18:00:00,0.7,Procesos_Industriales
2023-02-21 02:00:00,1.28,Transporte
2023-05-04 21:00:00,0.48,Procesos_Industriales
2023-07-30 05:00:00,1.04,Procesos_Industriales
2023-02-13 06:00:00,0.26,Procesos_Industriales
2023-03-16 11:00:00,1.31,Procesos_Industriales
2023-07-16 11:00:00,1.12,Transporte
2023-07-16 18:00:00,0.31,Procesos_Industriales
2023-12-25 19:00:00,0.13,Procesos_Industriales
2023-05-01 17:00:00,0.65,Generacion_Electrica
2023-07-11 00:00:00,1.05,Generacion_Electrica
2023-09-21 07:00:00,0.5,Generacion_Electrica
2023-05-18 14:00:00,1.46,Generacion_Electrica
2023-02-03 03:00:00,1.41,Transporte
2023-08-15 13:00:00,0.94,Generacion_Electrica
2023-04-28 01:00:00,0.54,Generacion_Electrica
2023-01-20 10:00:00,1.35,Generacion_Electrica
2023-01-12 08:00:00,1.22,Transporte
2023-09-20 20:00:00,0.22,Procesos_Industriales
2023-05-26 09:00:00,0.77,Generacion_Electrica
2023-06-02 03:00:00,1.47,Procesos_Industriales
2023-10-25 07:00:00,0.74,Generacion_Electrica
2023-02-09 19:00:00,1.41,Transporte
2023-08-13 10:00:00,1.47,Transporte
2023-11-26 01:00:00,0.64,Transporte
2023-05-23 01:00:00,1.45,Procesos_Industriales
2023-03-21 23:00:00,0.29,Transporte
2023-05-03 04:00:00,0.32,Procesos_Industriales
2023-11-20 23:00:00,0.49,Transporte
2023-12-16 03:00:00,0.75,Generacion_Electrica
2023-01-09 15:00:00,0.35,Generacion_Electrica
2023-01-04 01:00:00,0.58,Generacion_Electrica
2023-12-02 03:00:00,0.25,Generacion_Electrica
2023-07-18 16:00:00,0.7,Procesos_Industriales
2023-11-12 01:00:00,1.26,Transporte
2023-07-27 01:00:00,0.93,Procesos_Industriales
2023-11-18 00:00:00,1.23,Procesos_Industriales
2023-09-03 09:00:00,0.29,Generacion_Electrica
2023-12-01 03:00:00,0.66,Transporte
2023-12-29 18:00:00,0.16,Procesos_Industriales
2023-09-04 15:00:00,0.62,Procesos_Industriales
2023-01-12 15:00:00,0.96,Procesos_Industriales
2023-07-22 07:00:00,0.9,Procesos_Industriales
2023-08-03 16:00:00,0.18,Transporte
2023-11-07 21:00:00,0.19,Generacion_Electrica
2023-11-21 15:00:00,0.53,Generacion_Electrica
2023-01-13 02:00:00,1.18,Procesos_Industriales
2023-07-23 08:00:00,0.13,Transporte
2023-11-29 15:00:00,0.96,Transporte
2023-11-18 19:00:00,0.36,Procesos_Industriales
2023-11-29 00:00:00,1.42,Transporte
2023-03-09 14:00:00,0.7,Procesos_Industriales
2023-05-28 23:00:00,0.17,Generacion_Electrica
2023-06-24 02:00:00,1.1,Generacion_Electrica
2023-05-17 11:00:00,0.78,Generacion_Electrica
2023-08-08 01:00:00,1.33,Procesos_Industriales
2023-12-11 18:00:00,1.01,Procesos_Industriales
2023-06-16 11:00:00,1.07,Generacion_Electrica
2023-08-30 22:00:00,1.17,Procesos_Industriales
2023-10-09 18:00:00,0.69,Transporte
2023-06-03 20:00:00,1.21,Generacion_Electrica
2023-03-15 05:00:00,0.17,Transporte
2023-07-26 11:00:00,1.17,Transporte
2023-09-27 06:00:00,0.99,Procesos_Industriales
2023-09-06 12:00:00,0.89,Procesos_Industriales
2023-11-05 22:00:00,0.55,Generacion_Electrica
2023-10-28 04:00:00,0.26,Procesos_Industriales
2023-10-13 08:00:00,1.01,Procesos_Industriales
2023-01-31 05:00:00,0.76,Transporte
2023-02-16 03:00:00,0.4,Procesos_Industriales
2023-07-01 04:00:00,0.16,Generacion_Electrica
2023-12-03 22:00:00,0.85,Procesos_Industriales
2023-10-22 17:00:00,0.28,Generacion_Electrica
2023-02-04 08:00:00,1.4,Transporte
2023-07-11 18:00:00,0.31,Transporte
2023-11-09 04:00:00,0.14,Transporte
2023-01-15 14:00:00,0.47,Generacion_Electrica
2023-08-05 18:00:00,0.34,Transporte
2023-04-01 13:00:00,1.21,Transporte
2023-11-25 22:00:00,0.51,Procesos_Industriales
2023-07-27 23:00:00,0.44,Generacion_Electrica
2023-05-06 02:00:00,1.49,Transporte
2023-04-15 13:00:00,0.31,Procesos_Industriales
2023-04-22 08:00:00,0.22,Procesos_Industriales
2023-05-24 10:00:00,0.53,Transporte
2023-06-23 06:00:00,0.67,Generacion_Electrica
2023-06-21 17:00:00,1.16,Transporte
2023-11-22 07:00:00,1.44,Procesos_Industriales
2023-09-17 21:00:00,1.17,Generacion_Electrica
2023-10-20 18:00:00,1.12,Procesos_Industriales
2023-12-06 05:00:00,1.49,Transporte
2023-10-27 03:00:00,1.17,Generacion_Electrica
2023-08-30 13:00:00,0.3,Transporte
2023-01-13 09:00:00,0.75,Transporte
2023-09-11 08:00:00,0.8,Transporte
2023-11-19 18:00:00,0.53,Procesos_Industriales
2023-11-02 14:00:00,0.33,Generacion_Electrica
2023-06-14 02:00:00,1.1,Generacion_Electrica
2023-11-27 12:00:00,0.49,Procesos_Industriales
2023-11-27 05:00:00,0.97,Generacion_Electrica
2023-03-08 10:00:00,0.55,Generacion_Electrica
2023-05-14 23:00:00,0.81,Transporte
2023-07-02 11:00:00,0.57,Transporte
2023-05-13 14:00:00,0.68,Procesos_Industriales
2023-07-05 05:00:00,1.12,Generacion_Electrica
2023-11-12 11:00:00,1.34,Procesos_Industriales
2023-02-26 07:00:00,0.81,Procesos_Industriales
2023-08-22 21:00:00,0.95,Procesos_Industriales
2023-01-09 19:00:00,1.31,Procesos_Industriales
2023-02-23 02:00:00,0.3,Transporte
2023-06-27 14:00:00,0.33,Procesos_Industriales
2023-09-06 15:00:00,0.6,Generacion_Electrica
2023-06-05 14:00:00,0.53,Transporte
2023-11-20 23:00:00,1.48,Transporte
2023-08-19 18:00:00,0.89,Procesos_Industriales
2023-07-07 14:00:00,0.83,Transporte
2023-04-14 13:00:00,0.91,Transporte
2023-10-30 06:00:00,1.33,Transporte
2023-07-02 02:00:00,0.44,Transporte
2023-08-19 14:00:00,0.82,Transporte
2023-10-07 09:00:00,0.48,Transporte
2023-05-22 14:00:00,1.19,Generacion_Electrica
2023-09-18 15:00:00,1.19,Transporte
2023-07-23 15:00:00,1.44,Transporte
2023-09-26 13:00:00,0.73,Procesos_Industriales
2023-12-13 23:00:00,0.32,Transporte
2023-01-14 20:00:00,1.35,Transporte
2023-05-15 17:00:00,1.35,Procesos_Industriales
2023-03-05 23:00:00,0.43,Generacion_Electrica
2023-03-30 12:00:00,0.49,Generacion_Electrica
2023-04-04 00:00:00,0.54,Transporte
2023-06-14 21:00:00,0.73,Generacion_Electrica
2023-11-15 15:00:00,1.26,Generacion_Electrica
2023-08-09 02:00:00,0.3,Generacion_Electrica
2023-08-03 04:00:00,1.08,Generacion_Electrica
2023-11-19 16:00:00,0.59,Transporte
2023-08-26 09:00:00,0.37,Transporte
2023-02-09 16:00:00,0.57,Procesos_Industriales
2023-05-21 09:00:00,0.85,Transporte
2023-09-26 10:00:00,1.39,Transporte
2023-10-01 01:00:00,0.98,Generacion_Electrica
2023-10-12 14:00:00,0.95,Generacion_Electrica
2023-01-07 20:00:00,0.25,Transporte
2023-10-30 01:00:00,0.21,Transporte
2023-04-23 17:00:00,0.28,Generacion_Electrica
2023-01-05 07:00:00,0.23,Transporte
2023-11-01 01:00:00,0.91,Transporte
2023-07-15 11:00:00,0.73,Generacion_Electrica
2023-06-25 15:00:00,0.11,Generacion_Electrica
2023-09-24 18:00:00,0.59,Procesos_Industriales
2023-02-16 23:00:00,0.28,Transporte
2023-01-16 03:00:00,1.48,Generacion_Electrica
2023-12-02 21:00:00,0.74,Generacion_Electrica
2023-01-16 08:00:00,0.7,Transporte
2023-06-14 13:00:00,1.0,Transporte
2023-07-30 13:00:00,0.6,Generacion_Electrica
2023-09-02 07:00:00,1.1,Transporte
2023-08-10 00:00:00,1.37,Procesos_Industriales
2023-09-30 09:00:00,0.8,Generacion_Electrica
2023-11-09 23:00:00,0.64,Generacion_Electrica
2023-08-11 22:00:00,0.83,Transporte
2023-03-29 04:00:00,0.94,Generacion_Electrica
2023-01-25 18:00:00,1.29,Transporte
2023-03-02 05:00:00,0.65,Procesos_Industriales
2023-05-31 22:00:00,0.17,Procesos_Industriales
2023-02-01 21:00:00,0.98,Procesos_Industriales
2023-09-09 16:00:00,1.48,Generacion_Electrica
2023-09-26 04:00:00,1.3,Procesos_Industriales
2023-07-12 23:00:00,1.16,Transporte
2023-10-03 09:00:00,0.35,Transporte
2023-09-16 00:00:00,1.15,Procesos_Industriales
2023-12-06 17:00:00,0.21,Procesos_Industriales
2023-07-18 04:00:00,0.79,Transporte
2023-12-27 10:00:00,0.62,Procesos_Industriales
2023-10-13 00:00:00,1.37,Procesos_Industriales
2023-10-15 17:00:00,0.32,Procesos_Industriales
2023-07-22 02:00:00,1.2,Transporte
2023-03-20 21:00:00,0.17,Transporte
2023-01-22 04:00:00,1.08,Procesos_Industriales
2023-01-31 15:00:00,0.51,Transporte
2023-09-22 17:00:00,1.47,Procesos_Industriales
2023-04-25 15:00:00,1.04,Procesos_Industriales
2023-04-29 11:00:00,0.53,Procesos_Industriales
2023-12-20 11:00:00,0.43,Generacion_Electrica
2023-02-03 19:00:00,1.0,Generacion_Electrica
2023-03-29 09:00:00,0.48,Procesos_Industriales
2023-01-28 01:00:00,0.36,Generacion_Electrica
2023-04-19 05:00:00,1.01,Procesos_Industriales
2023-01-24 08:00:00,1.11,Generacion_Electrica
2023-07-13 19:00:00,0.43,Procesos_Industriales
2023-01-21 23:00:00,0.85,Generacion_Electrica
2023-06-10 22:00:00,1.03,Transporte
2023-10-05 03:00:00,1.42,Transporte
2023-04-01 14:00:00,1.22,Generacion_Electrica
2023-05-27 23:00:00,0.69,Procesos_Industriales
2023-08-14 23:00:00,1.28,Generacion_Electrica
2023-09-28 22:00:00,0.72,Generacion_Electrica
2023-11-18 19:00:00,0.28,Transporte
2023-09-12 06:00:00,0.58,Transporte
2023-11-29 20:00:00,1.23,Transporte
2023-08-03 16:00:00,1.44,Generacion_Electrica
2023-01-21 20:00:00,1.48,Transporte
2023-03-07 03:00:00,0.99,Transporte
2023-06-19 19:00:00,0.77,Transporte
2023-02-18 22:00:00,0.33,Procesos_Industriales
2023-11-17 06:00:00,0.24,Procesos_Industriales
2023-03-31 22:00:00,0.83,Generacion_Electrica
2023-03-24 16:00:00,1.12,Transporte
2023-11-01 03:00:00,0.55,Generacion_Electrica
2023-01-22 15:00:00,1.04,Generacion_Electrica
2023-02-25 08:00:00,0.9,Transporte
2023-10-27 20:00:00,1.42,Generacion_Electrica
2023-10-19 09:00:00,0.39,Transporte
2023-11-10 06:00:00,0.93,Transporte
2023-11-16 03:00:00,0.68,Procesos_Industriales
2023-01-17 23:00:00,0.47,Generacion_Electrica
2023-03-05 19:00:00,0.6,Generacion_Electrica
2023-01-26 23:00:00,0.51,Transporte
2023-04-26 06:00:00,0.84,Procesos_Industriales
2023-07-13 15:00:00,0.88,Procesos_Industriales
2023-04-28 19:00:00,1.31,Generacion_Electrica
2023-07-03 23:00:00,1.19,Procesos_Industriales
2023-01-28 18:00:00,0.52,Generacion_Electrica
2023-05-17 12:00:00,1.4,Generacion_Electrica
2023-08-22 13:00:00,1.32,Procesos_Industriales
2023-02-17 05:00:00,0.98,Transporte
2023-03-04 21:00:00,0.13,Generacion_Electrica
2023-03-19 10:00:00,0.39,Generacion_Electrica
2023-09-17 03:00:00,1.21,Generacion_Electrica
2023-07-16 01:00:00,0.74,Generacion_Electrica
2023-08-23 01:00:00,0.28,Procesos_Industriales
2023-07-10 14:00:00,0.67,Procesos_Industriales
2023-11-11 20:00:00,0.4,Procesos_Industriales
2023-07-15 03:00:00,1.35,Procesos_Industriales
2023-04-11 11:00:00,1.34,Generacion_Electrica
2023-01-13 20:00:00,0.64,Transporte
2023-10-29 06:00:00,0.29,Transporte
2023-07-01 18:00:00,0.6,Procesos_Industriales
2023-09-15 08:00:00,0.28,Generacion_Electrica
2023-03-18 08:00:00,0.53,Procesos_Industriales
2023-09-15 15:00:00,1.18,Transporte
2023-10-14 15:00:00,0.51,Procesos_Industriales
2023-09-25 02:00:00,0.86,Generacion_Electrica
2023-03-25 08:00:00,0.27,Generacion_Electrica
2023-03-12 04:00:00,0.59,Generacion_Electrica
2023-08-23 01:00:00,0.16,Procesos_Industriales
2023-10-10 14:00:00,0.87,Transporte
2023-05-09 04:00:00,0.59,Generacion_Electrica
2023-08-02 04:00:00,1.32,Transporte
2023-12-26 21:00:00,0.65,Transporte
2023-07-02 15:00:00,0.88,Procesos_Industriales
2023-12-01 08:00:00,1.47,Procesos_Industriales
2023-08-30 02:00:00,1.0,Transporte
2023-06-06 07:00:00,0.8,Generacion_Electrica
2023-11-21 09:00:00,0.24,Generacion_Electrica
2023-09-11 23:00:00,1.25,Procesos_Industriales
2023-12-01 15:00:00,1.0,Generacion_Electrica
2023-03-06 09:00:00,0.25,Transporte
2023-07-21 07:00:00,0.44,Generacion_Electrica
2023-12-13 01:00:00,0.85,Procesos_Industriales
2023-08-18 19:00:00,0.16,Transporte
2023-02-12 04:00:00,1.11,Transporte
2023-11-05 04:00:00,0.42,Generacion_Electrica
2023-11-28 10:00:00,0.79,Generacion_Electrica
2023-11-10 22:00:00,0.44,Transporte
2023-06-25 03:00:00,0.78,Procesos_Industriales
2023-07-02 09:00:00,0.37,Procesos_Industriales
2023-04-22 04:00:00,0.93,Generacion_Electrica
2023-09-30 05:00:00,1.37,Procesos_Industriales
2023-05-16 01:00:00,1.23,Transporte
2023-02-06 13:00:00,0.44,Procesos_Industriales
2023-02-19 22:00:00,0.8,Transporte
2023-01-19 21:00:00,0.69,Generacion_Electrica
2023-07-11 20:00:00,1.45,Procesos_Industriales
2023-03-31 07:00:00,1.22,Transporte
2023-09-22 09:00:00,0.25,Generacion_Electrica
2023-10-28 04:00:00,0.34,Transporte
2023-05-08 10:00:00,1.08,Procesos_Industriales
2023-04-30 00:00:00,0.32,Transporte
2023-01-19 08:00:00,1.43,Generacion_Electrica
2023-02-11 11:00:00,1.49,Generacion_Electrica
2023-03-29 23:00:00,1.19,Procesos_Industriales
2023-06-20 20:00:00,0.14,Generacion_Electrica
2023-09-16 23:00:00,0.78,Procesos_Industriales
2023-05-25 12:00:00,0.67,Generacion_Electrica
2023-09-27 17:00:00,1.22,Procesos_Industriales
2023-08-08 10:00:00,0.5,Generacion_Electrica
2023-09-28 12:00:00,0.64,Procesos_Industriales
2023-07-05 20:00:00,0.23,Transporte
2023-12-30 02:00:00,0.58,Transporte
2023-03-15 07:00:00,1.46,Procesos_Industriales
2023-01-11 09:00:00,1.42,Generacion_Electrica
2023-07-28 04:00:00,1.15,Generacion_Electrica
2023-07-01 00:00:00,1.37,Procesos_Industriales
2023-10-02 15:00:00,0.4,Generacion_Electrica
2023-11-18 04:00:00,0.97,Procesos_Industriales
2023-09-28 02:00:00,0.8,Transporte
2023-09-17 22:00:00,0.69,Procesos_Industriales
2023-12-19 02:00:00,0.55,Generacion_Electrica
2023-10-23 16:00:00,1.31,Generacion_Electrica
2023-02-07 16:00:00,0.78,Procesos_Industriales
2023-07-30 02:00:00,1.11,Procesos_Industriales
2023-11-25 23:00:00,1.09,Procesos_Industriales
2023-11-07 16:00:00,0.29,Procesos_Industriales
2023-03-31 03:00:00,0.17,Transporte
2023-08-03 07:00:00,1.28,Generacion_Electrica
2023-05-13 10:00:00,0.79,Generacion_Electrica
2023-06-22 19:00:00,1.23,Procesos_Industriales
2023-07-02 21:00:00,0.52,Procesos_Industriales
2023-04-08 19:00:00,1.31,Procesos_Industriales
2023-08-18 05:00:00,1.26,Transporte
2023-03-08 07:00:00,0.63,Transporte
2023-04-04 09:00:00,0.68,Procesos_Industriales
2023-06-01 04:00:00,0.59,Generacion_Electrica
2023-02-01 06:00:00,0.15,Transporte
2023-11-26 15:00:00,1.06,Generacion_Electrica
2023-12-18 06:00:00,0.48,Transporte
2023-09-30 07:00:00,1.34,Procesos_Industriales
2023-04-23 07:00:00,1.36,Procesos_Industriales
2023-09-14 12:00:00,1.11,Generacion_Electrica
2023-07-13 04:00:00,0.35,Procesos_Industriales
2023-04-07 00:00:00,0.23,Generacion_Electrica
2023-01-05 11:00:00,1.24,Procesos_Industriales
2023-03-08 20:00:00,1.35,Procesos_Industriales
2023-03-21 12:00:00,0.59,Generacion_Electrica
2023-04-03 22:00:00,0.59,Procesos_Industriales
2023-11-27 01:00:00,0.65,Transporte
2023-12-23 14:00:00,1.26,Procesos_Industriales
2023-10-26 11:00:00,1.09,Generacion_Electrica
2023-11-17 21:00:00,0.27,Procesos_Industriales
2023-05-30 18:00:00,0.99,Transporte
2023-05-02 17:00:00,0.11,Procesos_Industriales
2023-03-14 12:00:00,1.09,Procesos_Industriales
2023-04-28 10:00:00,1.17,Transporte
2023-02-26 09:00:00,1.24,Procesos_Industriales
2023-12-27 03:00:00,0.98,Procesos_Industriales
2023-09-13 20:00:00,0.35,Generacion_Electrica
2023-07-04 00:00:00,1.21,Generacion_Electrica
2023-09-08 17:00:00,1.36,Generacion_Electrica
2023-10-19 09:00:00,0.99,Generacion_Electrica
2023-01-31 22:00:00,0.49,Transporte
2023-08-21 21:00:00,0.35,Generacion_Electrica
