Timestamp,Consumo_kWh,Temperatura_C,Humedad_Porcentaje,Produccion_MWh
2023-06-28 05:00:00,100.71,34.18,62.38,10.66
2023-06-28 06:00:00,69.02,27.77,70.04,14.9
2023-06-28 07:00:00,108.76,31.94,47.83,16.5
2023-06-28 08:00:00,74.4,25.8,54.72,40.23
2023-06-28 09:00:00,160.15,23.29,40.66,27.6
2023-06-28 10:00:00,81.32,34.54,73.58,31.82
2023-06-28 11:00:00,58.78,26.64,71.2,40.91
2023-06-28 12:00:00,132.85,32.34,42.53,23.64
2023-06-28 13:00:00,139.28,34.07,54.59,39.96
2023-06-28 14:00:00,180.79,28.51,78.21,27.69
2023-06-28 15:00:00,136.55,25.98,55.68,25.09
2023-06-28 16:00:00,101.82,15.07,61.05,23.32
2023-06-28 17:00:00,170.45,15.8,54.21,48.6
2023-06-28 18:00:00,131.04,19.02,63.85,40.88
2023-06-28 19:00:00,61.89,18.72,79.13,10.81
2023-06-28 20:00:00,134.88,20.1,79.9,48.3
2023-06-28 21:00:00,186.2,21.1,70.99,41.02
2023-06-28 22:00:00,109.45,22.2,56.17,15.97
2023-06-28 23:00:00,94.45,23.41,59.78,13.05
2023-06-29 00:00:00,71.52,16.98,54.27,22.33
2023-06-29 01:00:00,72.72,15.85,79.42,34.97
2023-06-29 02:00:00,114.92,28.48,68.31,34.66
2023-06-29 03:00:00,139.35,25.75,57.96,21.03
2023-06-29 04:00:00,62.09,23.88,40.48,27.83
2023-06-29 05:00:00,190.94,27.69,60.82,18.48
2023-06-29 06:00:00,163.27,31.55,79.36,12.02
2023-06-29 07:00:00,137.99,23.55,60.92,30.68
2023-06-29 08:00:00,174.27,27.82,47.3,23.88
2023-06-29 09:00:00,62.03,34.07,40.88,31.72
2023-06-29 10:00:00,121.53,31.79,54.19,47.86
2023-06-29 11:00:00,144.51,23.52,76.73,15.73
2023-06-29 12:00:00,174.3,27.89,79.86,10.08
2023-06-29 13:00:00,167.52,18.54,77.81,13.08
2023-06-29 14:00:00,91.56,26.21,69.18,28.51
2023-06-29 15:00:00,191.13,34.63,62.33,38.28
2023-06-29 16:00:00,68.65,25.37,63.63,33.23
2023-06-29 17:00:00,181.27,33.55,61.56,29.8
2023-06-29 18:00:00,195.64,23.15,68.28,24.16
2023-06-29 19:00:00,76.57,34.98,56.75,22.4
2023-06-29 20:00:00,158.31,26.58,66.77,25.05
2023-06-29 21:00:00,56.04,15.85,44.86,34.47
2023-06-29 22:00:00,110.81,26.74,50.63,16.71
2023-06-29 23:00:00,127.44,20.49,73.44,40.85
2023-06-30 00:00:00,137.1,15.65,76.15,33.01
2023-06-30 01:00:00,190.39,31.42,61.56,20.77
2023-06-30 02:00:00,150.84,20.51,41.27,30.05
2023-06-30 03:00:00,122.19,30.93,77.08,48.51
2023-06-30 04:00:00,171.45,20.76,68.08,10.82
2023-06-30 05:00:00,192.58,18.89,56.56,17.98
2023-06-30 06:00:00,53.31,34.48,63.94,27.94
2023-06-30 07:00:00,197.38,22.23,57.19,35.54
2023-06-30 08:00:00,62.92,27.03,58.61,18.49
2023-06-30 09:00:00,172.16,27.2,75.47,47.26
2023-06-30 10:00:00,92.05,26.21,46.44,35.7
2023-06-30 11:00:00,69.83,33.29,44.15,45.1
2023-06-30 12:00:00,115.98,28.49,40.11,23.17
2023-06-30 13:00:00,146.59,23.07,52.56,43.16
2023-06-30 14:00:00,107.14,32.25,45.9,25.13
2023-06-30 15:00:00,58.18,18.62,48.8,20.11
2023-06-30 16:00:00,139.92,25.88,40.45,46.47
2023-06-30 17:00:00,185.36,34.01,49.09,13.69
2023-06-30 18:00:00,107.48,27.51,53.31,47.72
2023-06-30 19:00:00,82.45,31.34,41.26,28.34
2023-06-30 20:00:00,116.39,28.07,64.32,49.71
2023-06-30 21:00:00,57.25,31.79,62.75,31.58
2023-06-30 22:00:00,173.07,33.89,43.88,40.3
2023-06-30 23:00:00,173.95,20.46,63.8,10.28
2023-07-01 00:00:00,138.2,18.39,79.95,29.87
2023-07-01 01:00:00,102.97,24.68,77.78,39.5
2023-07-01 02:00:00,169.97,29.04,40.11,41.31
2023-07-01 03:00:00,133.2,19.54,71.82,16.32
2023-07-01 04:00:00,173.89,15.08,54.14,26.76
2023-07-01 05:00:00,144.72,21.86,42.55,26.76
2023-07-01 06:00:00,167.66,34.38,51.84,14.15
2023-07-01 07:00:00,139.78,28.9,52.87,27.72
2023-07-01 08:00:00,112.12,23.03,60.93,42.28
2023-07-01 09:00:00,193.69,18.85,66.44,22.01
2023-07-01 10:00:00,131.17,22.12,69.96,27.3
2023-07-01 11:00:00,140.76,18.4,49.84,48.44
2023-07-01 12:00:00,83.07,17.13,52.87,11.27
2023-07-01 13:00:00,143.85,33.13,52.34,33.66
2023-07-01 14:00:00,135.74,34.95,54.51,39.74
2023-07-01 15:00:00,77.73,18.28,79.99,40.44
2023-07-01 16:00:00,58.94,16.09,71.12,38.64
2023-07-01 17:00:00,140.65,21.59,79.0,39.06
2023-07-01 18:00:00,164.55,24.23,67.72,12.36
2023-07-01 19:00:00,128.51,19.1,56.25,31.37
2023-07-01 20:00:00,84.02,21.03,55.59,41.32
2023-07-01 21:00:00,149.98,19.02,59.54,13.76
2023-07-01 22:00:00,62.02,30.49,56.67,10.48
2023-07-01 23:00:00,116.28,29.25,73.13,42.58
2023-07-02 00:00:00,74.51,27.7,58.6,38.49
2023-07-02 01:00:00,77.67,22.74,51.82,26.49
2023-07-02 02:00:00,80.34,33.18,70.99,47.62
2023-07-02 03:00:00,108.01,34.39,74.18,40.66
2023-07-02 04:00:00,57.67,18.47,56.82,48.71
2023-07-02 05:00:00,109.67,19.46,66.71,47.17
2023-07-02 06:00:00,126.76,25.51,42.35,29.25
2023-07-02 07:00:00,122.49,16.83,61.18,40.19
2023-07-02 08:00:00,107.42,23.73,41.8,36.77
2023-07-02 09:00:00,175.87,26.64,41.17,42.46
2023-07-02 10:00:00,71.8,25.44,64.52,41.51
2023-07-02 11:00:00,125.85,21.62,52.13,16.13
2023-07-02 12:00:00,59.31,25.85,69.7,19.35
2023-07-02 13:00:00,60.67,34.18,75.84,20.63
2023-07-02 14:00:00,136.08,19.12,45.58,42.74
2023-07-02 15:00:00,134.9,28.1,68.98,42.43
2023-07-02 16:00:00,181.71,15.87,60.58,29.81
2023-07-02 17:00:00,133.68,16.33,44.48,33.23
2023-07-02 18:00:00,193.97,26.04,66.06,43.08
2023-07-02 19:00:00,57.3,17.1,64.38,22.5
2023-07-02 20:00:00,64.7,15.45,60.63,12.01
2023-07-02 21:00:00,56.61,18.43,77.06,29.3
2023-07-02 22:00:00,77.79,26.3,60.84,46.55
2023-07-02 23:00:00,131.19,29.07,79.62,41.62
2023-07-03 00:00:00,146.84,19.05,60.37,24.66
2023-07-03 01:00:00,56.84,28.37,44.63,12.59
2023-07-03 02:00:00,191.9,18.65,58.82,35.48
2023-07-03 03:00:00,176.32,27.27,47.29,43.38
2023-07-03 04:00:00,94.49,23.24,63.89,36.6
2023-07-03 05:00:00,61.58,28.08,67.73,27.0
2023-07-03 06:00:00,75.48,34.9,58.74,14.93
2023-07-03 07:00:00,69.04,33.76,43.91,46.43
2023-07-03 08:00:00,68.49,15.09,58.75,21.04
2023-07-03 09:00:00,127.78,32.71,43.26,18.97
2023-07-03 10:00:00,86.88,16.33,67.29,42.64
2023-07-03 11:00:00,103.72,34.06,71.61,49.25
2023-07-03 12:00:00,198.43,20.64,78.5,36.41
2023-07-03 13:00:00,152.65,22.64,45.95,34.99
2023-07-03 14:00:00,192.35,16.83,61.3,22.78
2023-07-03 15:00:00,71.38,17.25,62.7,10.82
2023-07-03 16:00:00,107.32,29.53,76.9,17.67
2023-07-03 17:00:00,133.21,33.89,65.09,33.38
2023-07-03 18:00:00,61.51,27.21,45.82,16.05
2023-07-03 19:00:00,50.63,29.32,57.45,45.35
2023-07-03 20:00:00,150.57,30.24,66.19,17.53
2023-07-03 21:00:00,146.27,20.26,68.01,30.88
2023-07-03 22:00:00,111.62,15.9,74.52,30.48
2023-07-03 23:00:00,123.45,15.04,47.22,34.16
2023-07-04 00:00:00,112.32,22.01,78.06,23.1
2023-07-04 01:00:00,53.6,19.83,42.37,44.94
2023-07-04 02:00:00,100.31,16.25,79.35,27.77
2023-07-04 03:00:00,76.56,18.59,74.31,38.01
2023-07-04 04:00:00,64.76,17.49,66.41,35.44
2023-07-04 05:00:00,193.51,33.3,69.4,14.69
2023-07-04 06:00:00,139.9,17.81,42.91,34.91
2023-07-04 07:00:00,159.3,25.75,41.66,32.03
2023-07-04 08:00:00,97.3,26.86,44.07,45.94
2023-07-04 09:00:00,108.97,25.87,43.49,45.24
2023-07-04 10:00:00,85.54,16.98,61.9,16.04
2023-07-04 11:00:00,64.54,21.38,48.62,13.27
2023-07-04 12:00:00,76.85,16.03,74.41,21.78
2023-07-04 13:00:00,169.63,22.91,57.83,49.46
2023-07-04 14:00:00,151.63,18.77,67.82,10.86
2023-07-04 15:00:00,132.04,26.23,66.11,36.92
2023-07-04 16:00:00,121.26,28.86,52.79,34.34
2023-07-04 17:00:00,188.37,25.64,49.73,35.86
2023-07-04 18:00:00,60.91,23.68,53.7,18.73
2023-07-04 19:00:00,92.09,22.75,71.87,19.07
2023-07-04 20:00:00,102.49,31.83,63.45,27.23
2023-07-04 21:00:00,167.36,19.39,50.14,13.83
2023-07-04 22:00:00,198.88,29.68,72.71,12.98
2023-07-04 23:00:00,86.1,30.15,42.19,13.53
2023-07-05 00:00:00,181.15,23.38,67.97,32.92
2023-07-05 01:00:00,174.59,20.95,57.56,25.91
2023-07-05 02:00:00,83.7,24.41,69.25,21.74
2023-07-05 03:00:00,109.9,16.86,77.1,22.63
2023-07-05 04:00:00,111.45,15.92,70.0,18.29
2023-07-05 05:00:00,196.73,17.23,57.68,26.46
2023-07-05 06:00:00,77.13,18.74,46.04,18.12
2023-07-05 07:00:00,169.87,25.08,72.25,37.92
2023-07-05 08:00:00,100.13,31.98,58.43,14.96
2023-07-05 09:00:00,159.63,19.71,43.01,47.93
2023-07-05 10:00:00,113.0,33.7,68.76,13.59
2023-07-05 11:00:00,136.75,34.1,51.67,47.74
2023-07-05 12:00:00,174.89,34.18,41.96,43.33
2023-07-05 13:00:00,170.62,31.75,76.11,37.23
2023-07-05 14:00:00,179.96,22.28,59.32,46.49
2023-07-05 15:00:00,58.94,16.45,51.24,15.57
2023-07-05 16:00:00,153.81,26.38,68.66,17.05
2023-07-05 17:00:00,71.0,26.17,75.44,20.09
2023-07-05 18:00:00,112.37,32.0,40.01,19.79
2023-07-05 19:00:00,132.29,34.92,67.51,22.43
2023-07-05 20:00:00,110.41,25.16,70.68,33.03
2023-07-05 21:00:00,127.94,21.9,48.4,11.13
2023-07-05 22:00:00,199.48,18.72,59.58,25.29
2023-07-05 23:00:00,70.28,15.1,43.57,19.86
2023-07-06 00:00:00,151.32,25.18,69.87,34.27
2023-07-06 01:00:00,109.4,26.11,73.9,49.41
2023-07-06 02:00:00,69.95,31.5,44.33,30.71
2023-07-06 03:00:00,73.81,25.09,72.66,27.03
2023-07-06 04:00:00,192.39,33.33,70.86,24.73
2023-07-06 05:00:00,181.94,27.56,53.88,41.4
2023-07-06 06:00:00,186.06,31.81,67.61,12.88
2023-07-06 07:00:00,198.73,17.97,40.0,48.39
2023-07-06 08:00:00,81.25,32.11,77.27,26.72
2023-07-06 09:00:00,103.32,28.5,62.02,22.55
2023-07-06 10:00:00,150.38,18.4,64.81,48.96
2023-07-06 11:00:00,122.57,18.8,66.59,47.44
2023-07-06 12:00:00,112.76,33.53,62.45,35.68
2023-07-06 13:00:00,103.67,15.64,74.27,10.74
2023-07-06 14:00:00,139.07,24.25,64.39,39.94
2023-07-06 15:00:00,136.34,21.27,76.31,23.42
2023-07-06 16:00:00,74.22,28.3,63.29,25.53
2023-07-06 17:00:00,120.76,31.79,46.84,16.35
2023-07-06 18:00:00,133.02,22.21,76.54,30.94
2023-07-06 19:00:00,135.54,23.54,67.27,39.78
2023-07-06 20:00:00,81.52,34.64,67.97,20.92
2023-07-06 21:00:00,161.34,30.68,79.42,47.55
2023-07-06 22:00:00,53.78,32.94,43.01,17.79
2023-07-06 23:00:00,103.22,23.78,57.14,12.65
2023-07-07 00:00:00,167.03,19.68,49.56,35.77
2023-07-07 01:00:00,134.58,23.24,65.22,43.97
2023-07-07 02:00:00,89.17,29.32,72.27,48.13
2023-07-07 03:00:00,154.24,17.19,78.65,40.69
2023-07-07 04:00:00,135.11,20.41,58.18,17.99
2023-07-07 05:00:00,169.44,15.93,71.45,49.11
2023-07-07 06:00:00,160.25,23.65,76.68,46.78
2023-07-07 07:00:00,141.52,31.55,67.33,16.53
2023-07-07 08:00:00,123.23,15.49,49.71,32.35
2023-07-07 09:00:00,69.98,28.51,64.31,32.22
2023-07-07 10:00:00,89.2,33.65,78.8,27.7
2023-07-07 11:00:00,112.86,19.74,79.5,49.37
2023-07-07 12:00:00,139.89,28.87,65.69,12.38
2023-07-07 13:00:00,127.06,34.5,75.48,35.09
2023-07-07 14:00:00,93.23,34.25,48.01,18.21
2023-07-07 15:00:00,50.97,19.7,49.84,31.09
2023-07-07 16:00:00,124.44,17.01,78.12,41.19
2023-07-07 17:00:00,92.84,17.97,45.41,19.87
2023-07-07 18:00:00,160.19,29.04,47.64,25.73
2023-07-07 19:00:00,53.59,29.52,56.82,48.03
2023-07-07 20:00:00,137.72,28.48,63.58,40.46
2023-07-07 21:00:00,191.22,21.72,64.15,32.91
2023-07-07 22:00:00,76.16,18.4,51.68,18.88
2023-07-07 23:00:00,120.75,26.62,76.82,27.01
2023-07-08 00:00:00,63.71,24.67,76.6,40.96
2023-07-08 01:00:00,143.85,29.58,55.68,42.82
2023-07-08 02:00:00,132.58,23.83,57.37,19.78
2023-07-08 03:00:00,111.1,21.77,68.1,36.48
2023-07-08 04:00:00,128.21,20.87,66.52,13.8
2023-07-08 05:00:00,184.49,19.23,55.29,10.93
2023-07-08 06:00:00,79.44,20.31,56.57,31.95
2023-07-08 07:00:00,53.38,16.9,53.92,18.98
2023-07-08 08:00:00,179.25,21.94,49.42,13.16
2023-07-08 09:00:00,136.57,15.73,58.33,39.19
2023-07-08 10:00:00,183.6,18.73,67.46,29.92
2023-07-08 11:00:00,139.54,29.94,69.68,41.85
2023-07-08 12:00:00,171.52,21.51,71.15,36.56
2023-07-08 13:00:00,114.45,28.36,54.99,39.19
2023-07-08 14:00:00,162.48,29.34,70.59,22.29
2023-07-08 15:00:00,186.96,26.62,40.26,20.53
2023-07-08 16:00:00,135.82,34.17,59.08,34.03
2023-07-08 17:00:00,77.12,15.43,71.76,18.0
2023-07-08 18:00:00,90.32,29.77,65.2,42.62
2023-07-08 19:00:00,79.8,34.18,58.96,30.92
2023-07-08 20:00:00,87.03,32.25,65.79,19.08
2023-07-08 21:00:00,95.96,18.36,76.28,35.01
2023-07-08 22:00:00,133.27,21.54,62.66,47.8
2023-07-08 23:00:00,138.2,18.45,71.99,13.28
2023-07-09 00:00:00,113.97,27.03,79.23,14.37
2023-07-09 01:00:00,142.31,29.24,68.22,43.75
2023-07-09 02:00:00,62.24,21.34,62.93,14.38
2023-07-09 03:00:00,63.17,25.79,41.5,11.58
2023-07-09 04:00:00,75.77,28.82,54.98,23.92
2023-07-09 05:00:00,127.71,23.43,62.62,28.67
2023-07-09 06:00:00,82.1,32.08,71.89,32.78
2023-07-09 07:00:00,92.49,30.43,57.52,30.29
2023-07-09 08:00:00,110.05,16.29,78.4,46.53
2023-07-09 09:00:00,171.78,27.42,50.87,40.75
2023-07-09 10:00:00,52.08,19.71,69.78,49.35
2023-07-09 11:00:00,147.41,26.15,56.76,29.06
2023-07-09 12:00:00,150.33,34.14,59.44,13.37
2023-07-09 13:00:00,169.8,32.58,72.1,48.22
2023-07-09 14:00:00,189.91,23.09,51.85,10.16
2023-07-09 15:00:00,53.02,20.83,43.87,41.04
2023-07-09 16:00:00,73.07,19.69,60.81,11.25
2023-07-09 17:00:00,182.93,25.65,61.15,40.45
2023-07-09 18:00:00,118.78,17.28,71.89,47.52
2023-07-09 19:00:00,134.69,25.99,78.73,25.57
2023-07-09 20:00:00,149.45,15.03,42.21,19.64
2023-07-09 21:00:00,151.86,21.48,63.67,19.05
2023-07-09 22:00:00,189.76,19.4,67.25,29.67
2023-07-09 23:00:00,199.54,34.42,79.43,16.84
2023-07-10 00:00:00,158.02,29.54,77.7,36.92
2023-07-10 01:00:00,93.08,21.99,68.5,24.73
2023-07-10 02:00:00,181.96,16.86,60.87,22.92
2023-07-10 03:00:00,57.38,25.34,46.46,28.45
2023-07-10 04:00:00,84.66,19.27,55.37,31.7
2023-07-10 05:00:00,184.61,25.73,63.4,15.68
2023-07-10 06:00:00,88.43,31.71,69.01,38.31
2023-07-10 07:00:00,83.1,27.32,65.42,45.32
2023-07-10 08:00:00,70.72,27.68,68.56,21.12
2023-07-10 09:00:00,178.87,25.82,57.17,17.22
2023-07-10 10:00:00,125.01,33.55,69.11,40.42
2023-07-10 11:00:00,151.23,33.64,45.75,17.34
2023-07-10 12:00:00,85.86,25.25,46.5,11.65
2023-07-10 13:00:00,163.71,21.12,46.51,34.77
2023-07-10 14:00:00,164.0,24.19,75.63,19.59
2023-07-10 15:00:00,96.89,18.73,43.04,16.87
2023-07-10 16:00:00,111.6,27.73,72.06,49.26
2023-07-10 17:00:00,81.45,25.0,49.34,21.67
2023-07-10 18:00:00,196.48,17.07,58.74,46.14
2023-07-10 19:00:00,146.84,18.95,76.64,17.13
2023-07-10 20:00:00,190.18,24.59,63.44,42.76
2023-07-10 21:00:00,95.51,32.75,48.4,30.08
2023-07-10 22:00:00,167.28,26.33,51.36,13.14
2023-07-10 23:00:00,164.88,28.63,76.82,39.34
2023-07-11 00:00:00,153.75,21.78,57.09,45.68
2023-07-11 01:00:00,194.85,26.43,63.48,16.52
2023-07-11 02:00:00,109.03,23.95,58.4,39.02
2023-07-11 03:00:00,69.61,28.18,55.14,27.8
2023-07-11 04:00:00,150.76,16.01,48.93,40.15
2023-07-11 05:00:00,159.4,24.87,67.45,38.56
2023-07-11 06:00:00,136.26,20.92,68.73,11.06
2023-07-11 07:00:00,81.02,21.52,51.0,17.15
2023-07-11 08:00:00,125.67,34.22,71.56,28.84
2023-07-11 09:00:00,96.83,18.65,74.18,47.34
2023-07-11 10:00:00,114.12,21.22,76.83,23.68
2023-07-11 11:00:00,146.78,25.2,46.45,35.15
2023-07-11 12:00:00,161.78,32.26,52.16,10.48
2023-07-11 13:00:00,84.83,23.33,74.41,38.45
2023-07-11 14:00:00,110.8,29.88,47.94,34.12
2023-07-11 15:00:00,90.37,32.13,40.14,38.62
2023-07-11 16:00:00,79.79,21.2,74.83,46.19
2023-07-11 17:00:00,167.51,22.86,53.06,15.86
2023-07-11 18:00:00,186.39,22.13,56.58,20.46
2023-07-11 19:00:00,105.53,31.66,57.85,49.83
2023-07-11 20:00:00,162.69,15.89,73.93,16.25
2023-07-11 21:00:00,184.55,21.17,53.52,38.83
2023-07-11 22:00:00,176.92,28.59,75.69,39.0
2023-07-11 23:00:00,77.42,26.31,64.68,37.32
2023-07-12 00:00:00,193.44,23.73,61.09,19.1
2023-07-12 01:00:00,106.5,25.8,53.02,18.61
2023-07-12 02:00:00,100.89,18.95,49.75,36.65
2023-07-12 03:00:00,59.36,23.61,64.96,17.45
2023-07-12 04:00:00,122.93,25.03,57.88,36.46
2023-07-12 05:00:00,66.35,33.02,76.42,29.7
2023-07-12 06:00:00,87.28,20.22,59.67,25.47
2023-07-12 07:00:00,97.54,32.36,60.47,22.01
2023-07-12 08:00:00,171.32,27.88,56.67,47.9
2023-07-12 09:00:00,181.32,15.41,71.57,30.32
2023-07-12 10:00:00,95.37,29.49,56.99,32.45
2023-07-12 11:00:00,178.8,15.71,50.77,47.97
2023-07-12 12:00:00,178.58,34.95,74.48,36.16
2023-07-12 13:00:00,164.7,32.45,63.87,48.31
2023-07-12 14:00:00,72.0,20.95,63.66,14.25
2023-07-12 15:00:00,153.55,20.15,64.43,43.87
2023-07-12 16:00:00,191.75,22.63,68.75,23.42
2023-07-12 17:00:00,152.38,22.12,52.52,42.42
2023-07-12 18:00:00,99.74,22.45,41.35,44.23
2023-07-12 19:00:00,125.09,21.37,72.42,20.86
2023-07-12 20:00:00,146.86,27.42,45.16,26.35
2023-07-12 21:00:00,126.59,18.29,68.87,39.04
2023-07-12 22:00:00,67.99,31.92,43.29,13.96
2023-07-12 23:00:00,96.81,31.25,55.01,40.22
2023-07-13 00:00:00,170.36,24.53,42.52,14.42
2023-07-13 01:00:00,179.21,32.05,60.89,46.58
2023-07-13 02:00:00,70.6,19.94,66.13,21.05
2023-07-13 03:00:00,192.86,15.35,46.86,33.02
2023-07-13 04:00:00,99.32,27.38,54.87,14.69
2023-07-13 05:00:00,149.35,24.16,77.21,20.78
2023-07-13 06:00:00,162.77,26.34,57.7,26.16
2023-07-13 07:00:00,171.79,32.99,72.1,29.48
2023-07-13 08:00:00,191.86,34.4,77.09,10.0
2023-07-13 09:00:00,96.94,27.69,78.97,45.55
2023-07-13 10:00:00,178.78,30.28,75.93,10.31
2023-07-13 11:00:00,69.75,16.68,52.7,40.95
2023-07-13 12:00:00,155.76,18.21,78.5,28.82
2023-07-13 13:00:00,161.3,29.66,72.5,30.96
2023-07-13 14:00:00,151.66,23.63,73.49,18.33
2023-07-13 15:00:00,87.85,23.92,40.61,34.29
2023-07-13 16:00:00,180.96,21.17,78.17,31.49
2023-07-13 17:00:00,75.33,27.15,71.12,16.57
2023-07-13 18:00:00,58.05,18.7,70.72,19.52
2023-07-13 19:00:00,157.62,27.54,43.26,12.68
2023-07-13 20:00:00,121.32,18.48,49.3,12.65
2023-07-13 21:00:00,177.36,16.28,78.49,10.55
2023-07-13 22:00:00,107.51,21.61,60.03,18.82
2023-07-13 23:00:00,75.24,19.62,55.91,37.19
2023-07-14 00:00:00,175.47,32.78,73.6,22.65
2023-07-14 01:00:00,132.34,16.1,43.49,23.71
2023-07-14 02:00:00,78.38,18.53,56.68,15.28
2023-07-14 03:00:00,158.06,25.97,55.03,33.02
2023-07-14 04:00:00,126.67,24.62,53.99,23.69
2023-07-14 05:00:00,140.65,15.92,52.31,37.05
2023-07-14 06:00:00,119.13,15.15,48.4,39.66
2023-07-14 07:00:00,174.31,34.76,46.92,33.39
2023-07-14 08:00:00,174.43,28.18,65.62,21.04
2023-07-14 09:00:00,156.41,22.31,76.78,30.34
2023-07-14 10:00:00,65.81,24.41,60.35,20.08
2023-07-14 11:00:00,175.83,20.33,51.92,46.12
2023-07-14 12:00:00,150.65,21.9,46.37,40.66
2023-07-14 13:00:00,154.55,27.98,73.21,29.72
2023-07-14 14:00:00,104.45,32.66,78.86,48.62
2023-07-14 15:00:00,181.89,18.68,53.97,31.87
2023-07-14 16:00:00,158.81,31.81,51.64,23.14
2023-07-14 17:00:00,66.89,17.43,64.06,13.82
2023-07-14 18:00:00,111.17,19.3,71.01,31.75
2023-07-14 19:00:00,182.96,15.74,58.22,44.42
2023-07-14 20:00:00,57.08,17.82,65.2,44.67
2023-07-14 21:00:00,194.21,33.35,68.66,34.18
2023-07-14 22:00:00,151.87,24.19,78.42,25.74
2023-07-14 23:00:00,144.71,16.55,46.6,36.01
2023-07-15 00:00:00,90.58,34.19,79.9,40.49
2023-07-15 01:00:00,87.32,32.58,55.69,26.46
2023-07-15 02:00:00,191.31,30.09,68.93,29.05
2023-07-15 03:00:00,94.74,33.67,62.9,37.22
2023-07-15 04:00:00,166.33,19.4,59.47,45.07
2023-07-15 05:00:00,108.97,31.73,67.92,41.64
2023-07-15 06:00:00,70.89,28.8,55.83,10.9
2023-07-15 07:00:00,51.61,32.4,45.04,14.97
2023-07-15 08:00:00,131.64,30.94,59.56,44.11
2023-07-15 09:00:00,196.37,21.93,60.88,43.35
2023-07-15 10:00:00,105.37,30.49,48.08,25.55
2023-07-15 11:00:00,103.58,20.25,77.42,33.37
2023-07-15 12:00:00,101.61,21.57,49.1,46.23
2023-07-15 13:00:00,128.08,17.16,56.37,46.46
2023-07-15 14:00:00,116.1,33.7,46.2,41.32
2023-07-15 15:00:00,181.99,20.82,61.43,18.38
2023-07-15 16:00:00,125.83,25.41,52.31,39.21
2023-07-15 17:00:00,126.16,22.83,59.57,14.04
2023-07-15 18:00:00,70.76,34.2,48.98,45.76
2023-07-15 19:00:00,197.41,21.7,42.15,15.97
2023-07-15 20:00:00,87.5,30.57,71.17,36.49
2023-07-15 21:00:00,61.0,32.11,65.64,34.41
2023-07-15 22:00:00,149.47,23.71,53.63,41.08
2023-07-15 23:00:00,139.3,22.56,41.9,32.06
2023-07-16 00:00:00,112.27,29.95,74.62,12.38
2023-07-16 01:00:00,113.33,33.26,46.79,38.23
2023-07-16 02:00:00,167.76,30.1,77.23,25.33
2023-07-16 03:00:00,79.36,19.54,59.14,22.81
2023-07-16 04:00:00,173.04,32.77,53.62,49.67
2023-07-16 05:00:00,147.31,22.75,69.67,33.62
2023-07-16 06:00:00,112.85,26.52,75.07,38.43
2023-07-16 07:00:00,118.7,31.63,54.83,31.05
2023-07-16 08:00:00,88.5,18.77,56.29,40.8
2023-07-16 09:00:00,162.82,30.69,57.33,40.08
2023-07-16 10:00:00,126.93,26.92,76.89,36.29
2023-07-16 11:00:00,98.13,32.87,67.7,49.91
2023-07-16 12:00:00,139.41,18.44,49.91,28.39
2023-07-16 13:00:00,199.36,23.41,47.4,38.25
2023-07-16 14:00:00,115.29,31.66,49.21,41.91
2023-07-16 15:00:00,188.1,15.38,50.54,25.04
2023-07-16 16:00:00,101.75,17.24,49.21,28.29
2023-07-16 17:00:00,58.21,34.81,66.34,48.77
2023-07-16 18:00:00,80.64,20.61,44.64,11.29
2023-07-16 19:00:00,112.8,34.51,55.49,23.41
2023-07-16 20:00:00,82.95,18.65,65.0,29.45
2023-07-16 21:00:00,50.03,22.22,51.63,10.06
2023-07-16 22:00:00,187.25,30.06,42.61,45.97
2023-07-16 23:00:00,176.58,28.16,43.27,21.45
2023-07-17 00:00:00,161.34,26.62,45.04,20.31
2023-07-17 01:00:00,75.17,25.6,73.43,42.81
2023-07-17 02:00:00,68.05,31.87,66.31,21.12
2023-07-17 03:00:00,60.14,19.7,42.58,36.3
2023-07-17 04:00:00,158.6,23.85,55.64,42.86
2023-07-17 05:00:00,189.32,18.11,51.14,41.7
2023-07-17 06:00:00,114.58,26.92,63.12,41.28
2023-07-17 07:00:00,67.87,20.01,60.91,13.55
2023-07-17 08:00:00,126.86,21.68,59.24,13.19
2023-07-17 09:00:00,102.32,24.43,52.58,22.27
2023-07-17 10:00:00,106.22,15.54,45.51,11.44
2023-07-17 11:00:00,143.2,16.84,69.7,30.02
2023-07-17 12:00:00,157.81,28.72,75.19,25.79
2023-07-17 13:00:00,66.59,23.58,77.77,32.28
2023-07-17 14:00:00,55.34,32.3,42.34,21.95
2023-07-17 15:00:00,199.15,28.89,69.6,29.43
2023-07-17 16:00:00,84.91,15.16,69.06,23.39
2023-07-17 17:00:00,58.07,27.33,77.88,17.81
2023-07-17 18:00:00,78.48,16.87,50.12,35.97
2023-07-17 19:00:00,55.84,30.62,69.69,36.94
2023-07-17 20:00:00,108.77,34.83,42.19,43.17
2023-07-17 21:00:00,170.36,25.62,65.25,44.99
2023-07-17 22:00:00,101.19,28.66,54.03,38.18
2023-07-17 23:00:00,116.63,19.75,70.76,37.5
2023-07-18 00:00:00,151.34,23.75,74.53,12.27
2023-07-18 01:00:00,126.33,32.12,54.59,14.39
2023-07-18 02:00:00,179.22,18.35,61.02,42.5
2023-07-18 03:00:00,179.91,20.31,44.7,19.32
2023-07-18 04:00:00,51.49,23.91,56.68,24.22
2023-07-18 05:00:00,166.71,29.24,54.43,15.81
